Family,species,ID,longitude,latitude,Surce,Author,Title,Identifier_ID,Date
Curimatidae,Cyphocharax helleri,gbifID_2482002356,-53.66,5.17,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2482002356,19-09-1994
Curimatidae,Cyphocharax helleri,Vernet_02069,-59.496256,7.547801,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/rom/fishes?id=uri-catalog-rom-ichthyology-66599,5-10-1992
Curimatidae,Cyphocharax helleri,gbifID_188820523,-52.486111,2.78,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820523,NA
Curimatidae,Cyphocharax helleri,gbifID_1211694291,-58.929167,7.654167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1211694291,26-09-1992
Curimatidae,Cyphocharax helleri,gbifID_188820484,-52.900833,4.556111,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820484,NA
Curimatidae,Cyphocharax helleri,gbifID_2481996833,-54.370833,4.320833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481996833,1-10-1979
Curimatidae,Cyphocharax helleri,gbifID_188820533,-52.870833,2.254167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820533,NA
Curimatidae,Cyphocharax helleri,Fishnet_05788,-59.154167,7.570833,https://fishnet2.net/,FishNet 2,NA,NA,13-10-1992
Curimatidae,Cyphocharax helleri,gbifID_188820539,-52.3875,3.970833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820539,NA
Curimatidae,Cyphocharax helleri,gbifID_1416658224,-54.620833,0.8375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416658224,29-10-2008
Curimatidae,Cyphocharax helleri,Vernet_03516,-59.545833,7.5125,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/rom/fishes?id=uri-catalog-rom-ichthyology-66602,6-10-1992
Curimatidae,Cyphocharax helleri,gbifID_2481973985,-52.7125,4.520833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481973985,1-01-1978
Curimatidae,Cyphocharax helleri,gbifID_2476545891,-53.645833,4.9875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2476545891,19-09-1994
Curimatidae,Cyphocharax helleri,gbifID_2481928793,-54.4125,5.875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481928793,1-10-1979
Curimatidae,Cyphocharax helleri,gbifID_3935003276,-53.229167,3.920833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3935003276,NA
Curimatidae,Cyphocharax helleri,gbifID_2476507431,-53.970833,4.945833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2476507431,1-10-1979
Curimatidae,Cyphocharax helleri,iDigBio_03152,-54.643443,4.66781,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,urn:catalog:CAS:ICH:37745,20-10-1966
Curimatidae,Cyphocharax helleri,red_00576,-59.970833,4.695833,https://specieslink.net/,speciesLink,NA,NA,NA-NA-1997
Curimatidae,Cyphocharax helleri,gbifID_2481997415,-53.520833,4.095833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481997415,22-09-1995
Curimatidae,Cyphocharax helleri,Vernet_03521,-59.3625,7.270833,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/rom/fishes?id=uri-catalog-rom-ichthyology-66614,10-10-1992
Curimatidae,Cyphocharax helleri,gbifID_2482031753,-52.879167,4.5375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2482031753,1-01-1978
Curimatidae,Cyphocharax helleri,gbifID_1829129106,-54.4625,2.245833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1829129106,26-02-2015
Curimatidae,Cyphocharax helleri,iDigBio_04418,-56.5839,4.2542,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,05b45917-7e57-4818-b6af-7d07b7833d9b,NA-03-2004
Curimatidae,Cyphocharax helleri,iDigBio_05101,-56.4997,4.3636,www.idigbio.org,iDigBio (Integrated Digitized Biocollections),NA,1aa4d337-86fd-41e3-bc87-7c89e7242002,NA-02-2004
Curimatidae,Cyphocharax helleri,gbifID_188820489,-54.105556,3.758333,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820489,NA
Curimatidae,Cyphocharax helleri,gbifID_2476564361,-53.754167,2.954167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2476564361,24-09-1997
Curimatidae,Cyphocharax helleri,gbifID_188820531,-52.299444,3.188056,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820531,NA
Curimatidae,Cyphocharax helleri,red_09433,-54.779167,3.304167,https://specieslink.net/,speciesLink,NA,NA,NA-NA-2000
Curimatidae,Cyphocharax helleri,gbifID_2481998272,-53.529167,4.9125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481998272,1-09-1995
Curimatidae,Cyphocharax helleri,gbifID_2481998471,-52.53,2.59,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481998471,1-01-1976
Curimatidae,Cyphocharax helleri,gbifID_188820491,-52.986389,4.773611,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820491,NA
Curimatidae,Cyphocharax helleri,gbifID_2482028808,-52.95,5.33,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2482028808,1-01-1978
Curimatidae,Cyphocharax helleri,gbifID_1211694352,-59.329167,7.304167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1211694352,11-10-1992
Curimatidae,Cyphocharax helleri,gbifID_583638240,-54.645833,3.3125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:583638240,NA-10-2000
Curimatidae,Cyphocharax helleri,Fishnet_07656,-55.6107,2.48947,https://fishnet2.net/,FishNet 2,NA,NA,15-03-2012
Curimatidae,Cyphocharax helleri,gbifID_188820486,-54.395833,5.370833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820486,NA
Curimatidae,Cyphocharax helleri,gbifID_2482001259,-53.820833,3.604167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2482001259,24-09-1997
Curimatidae,Cyphocharax helleri,gbifID_188820534,-52.8625,2.2625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820534,NA
Curimatidae,Cyphocharax helleri,gbifID_2476546028,-53.9375,5.6625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2476546028,1-01-1978
Curimatidae,Cyphocharax helleri,gbifID_188820536,-52.354167,3.854167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820536,NA
Curimatidae,Cyphocharax helleri,gbifID_2476561043,-53.3875,3.945833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2476561043,22-09-1995
Curimatidae,Cyphocharax helleri,gbifID_666722785,-55.133333,4.433333,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:666722785,20-10-1966
Curimatidae,Cyphocharax helleri,gbifID_2481928816,-52.854167,2.270833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481928816,1-01-1976
Curimatidae,Cyphocharax helleri,gbifID_1211694319,-59.345833,7.5625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1211694319,NA-10-1992
Curimatidae,Cyphocharax helleri,gbifID_2476564288,-52.5375,4.4625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2476564288,1-01-1992
Curimatidae,Cyphocharax helleri,gbifID_188820537,-52.381111,2.9575,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820537,NA
Curimatidae,Cyphocharax helleri,Vernet_02209,-56.95567,4.90117,http://www.vertnet.org/,VertNet,NA,http://portal.vertnet.org/o/rom/fishes?id=uri-catalog-rom-ichthyology-98128,12-10-2014
Curimatidae,Cyphocharax helleri,gbifID_1932376631,-55.583681,3.158737,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1932376631,NA
Curimatidae,Cyphocharax helleri,gbifID_2473957987,-53.545833,4.304167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2473957987,8-09-2011
Curimatidae,Cyphocharax helleri,gbifID_583437941,-53.529167,2.8125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:583437941,NA-NA-2000
Curimatidae,Cyphocharax helleri,gbifID_2481999777,-52.48,2.78,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481999777,1-01-1976
Curimatidae,Cyphocharax helleri,gbifID_188820528,-52.661111,2.374167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820528,NA
Curimatidae,Cyphocharax helleri,gbifID_188820526,-52.479722,2.753611,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820526,NA
Curimatidae,Cyphocharax helleri,gbifID_197076007,-56.52,4.421,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:197076007,20-02-2004
Curimatidae,Cyphocharax helleri,gbifID_188820510,-53.663889,5.171111,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820510,NA
Curimatidae,Cyphocharax helleri,gbifID_2482031072,-54.2,5.32,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2482031072,1-10-1979
Curimatidae,Cyphocharax helleri,Fishnet_06037,-55.3843,2.98014,https://fishnet2.net/,FishNet 2,NA,NA,21-03-2012
Curimatidae,Cyphocharax helleri,gbifID_2482001615,-52.9875,4.770833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2482001615,22-05-1991
Curimatidae,Cyphocharax helleri,gbifID_188820493,-52.943889,4.684167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820493,NA
Curimatidae,Cyphocharax helleri,gbifID_2432799120,-56.7625,3.904167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2432799120,7-05-1967
Curimatidae,Cyphocharax helleri,Fishnet_00300,-56.420833,4.279167,https://fishnet2.net/,FishNet 2,NA,NA,25-02-2004
Curimatidae,Cyphocharax helleri,gbifID_188820527,-52.354167,3.554167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820527,NA
Curimatidae,Cyphocharax helleri,gbifID_3442476881,-55.4192,3.17833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3442476881,29-10-2008
Curimatidae,Cyphocharax helleri,gbifID_1416660348,-65.320833,-4.904167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416660348,2-08-2009
Curimatidae,Cyphocharax helleri,gbifID_2481929210,-53.2125,3.570833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481929210,7-06-1983
Curimatidae,Cyphocharax helleri,gbifID_2476562980,-52.5625,3.945833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2476562980,1-01-1978
Curimatidae,Cyphocharax helleri,gbifID_188820529,-52.354167,3.8625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820529,NA
Curimatidae,Cyphocharax helleri,gbifID_2481931346,-53.8375,3.320833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481931346,12-11-1998
Curimatidae,Cyphocharax helleri,gbifID_188820535,-52.869444,2.256667,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820535,NA
Curimatidae,Cyphocharax helleri,gbifID_188820538,-52.530278,2.591667,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820538,NA
Curimatidae,Cyphocharax helleri,gbifID_2432800203,-56.9125,3.8625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2432800203,18-05-1967
Curimatidae,Cyphocharax helleri,gbifID_188820530,-52.3375,3.1125,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820530,NA
Curimatidae,Cyphocharax helleri,gbifID_2473958916,-53.504167,3.6625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2473958916,13-09-2011
Curimatidae,Cyphocharax helleri,gbifID_188820485,-54.2875,5.329167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820485,NA
Curimatidae,Cyphocharax helleri,gbifID_188820490,-53.9,5.633056,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820490,NA
Curimatidae,Cyphocharax helleri,gbifID_188820525,-52.635833,2.441667,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820525,NA
Curimatidae,Cyphocharax helleri,gbifID_1416658723,-64.479699,-4.24624,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416658723,27-07-2008
Curimatidae,Cyphocharax helleri,gbifID_188820511,-53.183333,3.566667,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820511,NA
Curimatidae,Cyphocharax helleri,gbifID_188820541,-52.866389,2.278889,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820541,NA
Curimatidae,Cyphocharax helleri,gbifID_2432800114,-56.879167,3.879167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2432800114,19-05-1967
Curimatidae,Cyphocharax helleri,gbifID_188820488,-54.470833,5.4375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820488,NA
Curimatidae,Cyphocharax helleri,gbifID_2481932134,-53.170833,3.5625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481932134,5-06-1983
Curimatidae,Cyphocharax helleri,gbifID_2482035641,-54.4,5.37,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2482035641,1-10-1979
Curimatidae,Cyphocharax helleri,gbifID_188820532,-52.331944,3.1725,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820532,NA
Curimatidae,Cyphocharax helleri,gbifID_2481931381,-53.629167,4.745833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481931381,19-09-1994
Curimatidae,Cyphocharax helleri,gbifID_188820513,-52.609444,4.6111,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820513,NA
Curimatidae,Cyphocharax helleri,gbifID_188820512,-52.577222,3.993056,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820512,NA
Curimatidae,Cyphocharax helleri,gbifID_3310599250,-54.154167,3.9875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3310599250,NA-NA-2011
Curimatidae,Cyphocharax helleri,gbifID_1416658714,-64.358347,-4.543673,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416658714,15-12-2008
Curimatidae,Cyphocharax helleri,gbifID_3442492891,-53.9773,2.85858,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3442492891,22-09-2014
Curimatidae,Cyphocharax helleri,gbifID_3442493879,-54.179167,2.9375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3442493879,9-10-2014
Curimatidae,Cyphocharax helleri,gbifID_3310184271,-53.36744,3.18012,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3310184271,NA-NA-2012
Curimatidae,Cyphocharax helleri,gbifID_1949728058,-52.526944,-3.99,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1949728058,10-10-2011
Curimatidae,Cyphocharax helleri,gbifID_3442497899,-54.4375,2.6625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3442497899,23-09-2014
Curimatidae,Cyphocharax helleri,gbifID_197076011,-56.582,4.215,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:197076011,20-02-2004
Curimatidae,Cyphocharax helleri,gbifID_2482034011,-52.570833,3.995833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2482034011,1-01-1978
Curimatidae,Cyphocharax helleri,gbifID_3310441145,-52.46494,4.62556,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3310441145,NA-NA-2011
Curimatidae,Cyphocharax helleri,gbifID_188820507,-54.388333,4.326111,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820507,NA
Curimatidae,Cyphocharax helleri,gbifID_2432735886,-56.4875,2.2375,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2432735886,25-01-1961
Curimatidae,Cyphocharax helleri,gbifID_188820487,-54.16111,5.383333,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820487,NA
Curimatidae,Cyphocharax helleri,gbifID_2481997720,-52.904167,4.554167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481997720,22-05-1991
Curimatidae,Cyphocharax helleri,gbifID_188820496,-52.8375,2.254167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820496,NA
Curimatidae,Cyphocharax helleri,gbifID_3310148228,-53.4125,4.5875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:3310148228,NA-NA-2007
Curimatidae,Cyphocharax helleri,gbifID_188820505,-54.413333,5.86111,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820505,NA
Curimatidae,Cyphocharax helleri,gbifID_1416655838,-66.420833,-5.604167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416655838,10-04-2007
Curimatidae,Cyphocharax helleri,gbifID_2432735230,-52.879167,2.245833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2432735230,10-10-1976
Curimatidae,Cyphocharax helleri,gbifID_1949727717,-52.604167,-3.6625,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1949727717,12-10-2011
Curimatidae,Cyphocharax helleri,gbifID_188820509,-53.229167,3.5875,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820509,NA
Curimatidae,Cyphocharax helleri,gbifID_1416658709,-65.31,-5.12,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1416658709,22-08-2006
Curimatidae,Cyphocharax helleri,gbifID_188820497,-54.434444,4.722778,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820497,NA
Curimatidae,Cyphocharax helleri,gbifID_1949727716,-53.454167,-5.145833,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:1949727716,10-10-2011
Curimatidae,Cyphocharax helleri,gbifID_2481933044,-52.4875,4.554167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:2481933044,1-01-1992
Curimatidae,Cyphocharax helleri,gbifID_188820506,-54.3875,4.279167,https://doi.org/10.15468/dl.5wk4ue,GBIF (the Global Biodiversity Information Facility),NA,gbifID:188820506,NA
